"Sample.ID"	"scaffold"	"position"	"meth"	"unmeth"	"gene"	"treatment"	"per.meth"
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	11896093	3	61	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-119.0;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-119.0"	"Super.Low"	4.6875
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	11896148	16	55	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-119.0;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-119.0"	"Super.Low"	22.5352112676056
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	12169229	2	14	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-121.8;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-121.8"	"Super.Low"	12.5
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	12169253	2	19	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-121.8;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-121.8"	"Super.Low"	9.52380952380952
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	13081418	2	36	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-130.2;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-130.2"	"Super.Low"	5.26315789473684
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	13081447	0	43	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-130.2;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-130.2"	"Super.Low"	0
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	13594600	0	44	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-136.6;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-136.6"	"Super.Low"	0
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	13594645	1	54	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-136.6;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-136.6"	"Super.Low"	1.81818181818182
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	13594825	3	70	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-136.6;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-136.6"	"Super.Low"	4.10958904109589
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	13594858	0	83	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-136.6;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-136.6"	"Super.Low"	0
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	13594870	1	79	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-136.6;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-136.6"	"Super.Low"	1.25
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	17032790	1	34	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-170.3;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-170.3"	"Super.Low"	2.85714285714286
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	17032800	0	35	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-170.3;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-170.3"	"Super.Low"	0
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	17032844	0	27	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-170.3;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-170.3"	"Super.Low"	0
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	1827838	1	29	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-18.1;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-18.1"	"Super.Low"	3.33333333333333
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	1827890	0	43	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-18.1;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-18.1"	"Super.Low"	0
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	18434943	14	33	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-184.0;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-184.0"	"Super.Low"	29.7872340425532
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	18663586	1	70	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-186.40;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-186.40"	"Super.Low"	1.40845070422535
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	18663603	0	50	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-186.40;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-186.40"	"Super.Low"	0
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	18663611	0	43	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-186.40;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-186.40"	"Super.Low"	0
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	18663626	0	41	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-186.40;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-186.40"	"Super.Low"	0
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	18663655	0	37	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-186.40;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-186.40"	"Super.Low"	0
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	20351222	0	49	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-203.0;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-203.0"	"Super.Low"	0
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	20351237	0	52	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-203.0;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-203.0"	"Super.Low"	0
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	20351269	0	52	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-203.0;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-203.0"	"Super.Low"	0
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	22661119	1	72	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-226.1;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-226.1"	"Super.Low"	1.36986301369863
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	22661143	2	71	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-226.1;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-226.1"	"Super.Low"	2.73972602739726
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	22661167	0	73	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-226.1;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-226.1"	"Super.Low"	0
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	22661207	2	62	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-226.1;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-226.1"	"Super.Low"	3.125
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	25218326	0	61	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-252.6;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-252.6"	"Super.Low"	0
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	25218330	0	84	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-252.6;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-252.6"	"Super.Low"	0
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	25464885	2	62	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-254.0;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-254.0"	"Super.Low"	3.125
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	25464914	1	64	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-254.0;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-254.0"	"Super.Low"	1.53846153846154
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	25464920	3	53	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-254.0;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-254.0"	"Super.Low"	5.35714285714286
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	25744158	13	29	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-257.21;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-257.21"	"Super.Low"	30.952380952381
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	25754905	1	66	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-257.27;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-257.27"	"Super.Low"	1.49253731343284
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	25754950	2	62	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-257.27;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-257.27"	"Super.Low"	3.125
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	25755040	1	42	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-257.27;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-257.27"	"Super.Low"	2.32558139534884
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	26060318	1	26	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-260.0;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-260.0"	"Super.Low"	3.7037037037037
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	26060369	0	37	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-260.0;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-260.0"	"Super.Low"	0
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	26060385	0	34	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-260.0;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-260.0"	"Super.Low"	0
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	3675515	1	99	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-36.0;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-36.0"	"Super.Low"	1
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	3675543	3	86	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-36.0;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-36.0"	"Super.Low"	3.37078651685393
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	3675550	2	91	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-36.0;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-36.0"	"Super.Low"	2.1505376344086
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	3675618	0	72	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-36.0;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-36.0"	"Super.Low"	0
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	3675651	1	88	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-36.0;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-36.0"	"Super.Low"	1.12359550561798
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	3675679	3	63	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-36.0;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-36.0"	"Super.Low"	4.54545454545455
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	3675686	3	75	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-36.0;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_est2genome-gene-36.0"	"Super.Low"	3.84615384615385
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	7851708	0	31	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-78.10;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-78.10"	"Super.Low"	0
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	7851719	1	30	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-78.10;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-78.10"	"Super.Low"	3.2258064516129
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	7851764	1	36	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-78.10;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-78.10"	"Super.Low"	2.7027027027027
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	7851775	0	33	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-78.10;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-78.10"	"Super.Low"	0
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	8357254	3	27	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-83.40;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-83.40"	"Super.Low"	10
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	9065677	71	4	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-90.23;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-90.23"	"Super.Low"	94.6666666666667
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	9065686	83	6	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-90.23;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-90.23"	"Super.Low"	93.2584269662921
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	9065693	89	4	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-90.23;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-90.23"	"Super.Low"	95.6989247311828
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	9065709	89	10	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-90.23;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-90.23"	"Super.Low"	89.8989898989899
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	9065731	100	9	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-90.23;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-90.23"	"Super.Low"	91.743119266055
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	9065740	79	9	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-90.23;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-90.23"	"Super.Low"	89.7727272727273
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	9065747	70	9	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-90.23;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-90.23"	"Super.Low"	88.6075949367088
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	9065763	65	12	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-90.23;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-90.23"	"Super.Low"	84.4155844155844
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	9065785	62	7	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-90.23;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-90.23"	"Super.Low"	89.8550724637681
"EPI_167"	"PGA_scaffold18__69_contigs__length_27737463"	9941335	9	24	"ID=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-99.47;Name=maker-PGA_scaffold18__69_contigs__length_27737463-exonerate_protein2genome-gene-99.47"	"Super.Low"	27.2727272727273
"EPI_167"	"PGA_scaffold3__111_contigs__length_57743597"	13097285	33	20	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-131.2;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-131.2"	"Super.Low"	62.2641509433962
"EPI_167"	"PGA_scaffold3__111_contigs__length_57743597"	13097297	45	17	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-131.2;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-131.2"	"Super.Low"	72.5806451612903
"EPI_167"	"PGA_scaffold3__111_contigs__length_57743597"	13097320	52	30	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-131.2;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-131.2"	"Super.Low"	63.4146341463415
"EPI_167"	"PGA_scaffold3__111_contigs__length_57743597"	13097332	64	27	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-131.2;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-131.2"	"Super.Low"	70.3296703296703
"EPI_167"	"PGA_scaffold3__111_contigs__length_57743597"	13097367	53	35	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-131.2;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-131.2"	"Super.Low"	60.2272727272727
"EPI_167"	"PGA_scaffold3__111_contigs__length_57743597"	13097373	20	63	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-131.2;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-131.2"	"Super.Low"	24.0963855421687
"EPI_167"	"PGA_scaffold3__111_contigs__length_57743597"	13097390	41	34	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-131.2;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-131.2"	"Super.Low"	54.6666666666667
"EPI_167"	"PGA_scaffold3__111_contigs__length_57743597"	13097402	49	22	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-131.2;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-131.2"	"Super.Low"	69.0140845070423
"EPI_167"	"PGA_scaffold3__111_contigs__length_57743597"	13097425	29	24	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-131.2;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-131.2"	"Super.Low"	54.7169811320755
"EPI_167"	"PGA_scaffold3__111_contigs__length_57743597"	13097495	28	10	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-131.2;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-131.2"	"Super.Low"	73.6842105263158
"EPI_167"	"PGA_scaffold3__111_contigs__length_57743597"	13097507	26	7	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-131.2;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-131.2"	"Super.Low"	78.7878787878788
"EPI_167"	"PGA_scaffold3__111_contigs__length_57743597"	13097530	17	16	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-131.2;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-131.2"	"Super.Low"	51.5151515151515
"EPI_167"	"PGA_scaffold3__111_contigs__length_57743597"	13708961	15	5	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-137.0;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-137.0"	"Super.Low"	75
"EPI_167"	"PGA_scaffold3__111_contigs__length_57743597"	13708981	12	6	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-137.0;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-137.0"	"Super.Low"	66.6666666666667
"EPI_167"	"PGA_scaffold3__111_contigs__length_57743597"	13709370	22	4	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-137.0;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-137.0"	"Super.Low"	84.6153846153846
"EPI_167"	"PGA_scaffold3__111_contigs__length_57743597"	13709415	13	23	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-137.0;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-137.0"	"Super.Low"	36.1111111111111
"EPI_167"	"PGA_scaffold3__111_contigs__length_57743597"	13709430	35	6	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-137.0;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-137.0"	"Super.Low"	85.3658536585366
"EPI_167"	"PGA_scaffold3__111_contigs__length_57743597"	1472881	5	41	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-14.21;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-14.21"	"Super.Low"	10.8695652173913
"EPI_167"	"PGA_scaffold3__111_contigs__length_57743597"	1472917	3	78	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-14.21;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-14.21"	"Super.Low"	3.7037037037037
"EPI_167"	"PGA_scaffold3__111_contigs__length_57743597"	1472954	1	77	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-14.21;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-14.21"	"Super.Low"	1.28205128205128
"EPI_167"	"PGA_scaffold3__111_contigs__length_57743597"	1472994	0	52	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-14.21;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-14.21"	"Super.Low"	0
"EPI_167"	"PGA_scaffold3__111_contigs__length_57743597"	1473031	0	42	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-14.21;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-14.21"	"Super.Low"	0
"EPI_167"	"PGA_scaffold3__111_contigs__length_57743597"	15172908	1	64	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-151.13;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-151.13"	"Super.Low"	1.53846153846154
"EPI_167"	"PGA_scaffold3__111_contigs__length_57743597"	15172941	1	82	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-151.13;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-151.13"	"Super.Low"	1.20481927710843
"EPI_167"	"PGA_scaffold3__111_contigs__length_57743597"	15172950	1	80	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-151.13;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-151.13"	"Super.Low"	1.23456790123457
"EPI_167"	"PGA_scaffold3__111_contigs__length_57743597"	15172992	9	63	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-151.13;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-151.13"	"Super.Low"	12.5
"EPI_167"	"PGA_scaffold3__111_contigs__length_57743597"	15173025	0	45	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-151.13;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-151.13"	"Super.Low"	0
"EPI_167"	"PGA_scaffold3__111_contigs__length_57743597"	15173034	2	39	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-151.13;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-151.13"	"Super.Low"	4.8780487804878
"EPI_167"	"PGA_scaffold3__111_contigs__length_57743597"	15934415	0	44	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-159.1;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-159.1"	"Super.Low"	0
"EPI_167"	"PGA_scaffold3__111_contigs__length_57743597"	15934453	1	42	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-159.1;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-159.1"	"Super.Low"	2.32558139534884
"EPI_167"	"PGA_scaffold3__111_contigs__length_57743597"	15934491	0	42	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-159.1;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-159.1"	"Super.Low"	0
