"Sample.ID"	"scaffold"	"position"	"meth"	"unmeth"	"gene"	"treatment"	"per.meth"
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11397595	3	101	"PGEN_00001233"	"Ambient"	2.88461538461538
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11397611	0	134	"PGEN_00001233"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11397621	1	165	"PGEN_00001233"	"Ambient"	0.602409638554217
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11397660	2	175	"PGEN_00001233"	"Ambient"	1.12994350282486
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11397677	0	172	"PGEN_00001233"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11397688	3	169	"PGEN_00001233"	"Ambient"	1.74418604651163
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11398049	0	28	"PGEN_00001233"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11398060	0	32	"PGEN_00001233"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11398076	0	30	"PGEN_00001233"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11398142	0	94	"PGEN_00001233"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11398153	1	92	"PGEN_00001233"	"Ambient"	1.0752688172043
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11398190	0	32	"PGEN_00001233"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11398328	0	33	"PGEN_00001233"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11398404	4	467	"PGEN_00001233"	"Ambient"	0.849256900212314
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11398432	5	588	"PGEN_00001233"	"Ambient"	0.843170320404722
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11398497	1	410	"PGEN_00001233"	"Ambient"	0.24330900243309
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11398514	1	367	"PGEN_00001233"	"Ambient"	0.271739130434783
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11398525	7	330	"PGEN_00001233"	"Ambient"	2.07715133531157
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11398541	1	44	"PGEN_00001233"	"Ambient"	2.22222222222222
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11398590	0	170	"PGEN_00001233"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11398607	1	178	"PGEN_00001233"	"Ambient"	0.558659217877095
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11398618	3	187	"PGEN_00001233"	"Ambient"	1.57894736842105
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11398634	2	190	"PGEN_00001233"	"Ambient"	1.04166666666667
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11398683	0	158	"PGEN_00001233"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11398700	1	140	"PGEN_00001233"	"Ambient"	0.709219858156028
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11398727	0	90	"PGEN_00001233"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11400254	0	37	"PGEN_00001233"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11400355	0	54	"PGEN_00001233"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11400361	1	40	"PGEN_00001233"	"Ambient"	2.4390243902439
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11400364	0	40	"PGEN_00001233"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11400386	0	40	"PGEN_00001233"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11400392	1	38	"PGEN_00001233"	"Ambient"	2.56410256410256
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11400408	1	24	"PGEN_00001233"	"Ambient"	4
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11407270	0	19	"PGEN_00001233"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11456751	6	14	"PGEN_00001237"	"Ambient"	30
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11456769	21	3	"PGEN_00001237"	"Ambient"	87.5
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11827263	1	59	"PGEN_00001246"	"Ambient"	1.66666666666667
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11827266	1	67	"PGEN_00001246"	"Ambient"	1.47058823529412
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11827527	0	80	"PGEN_00001246"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11827530	4	80	"PGEN_00001246"	"Ambient"	4.76190476190476
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	11827805	0	48	"PGEN_00001246"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	12019359	7	7	"PGEN_00001253"	"Ambient"	50
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	12019363	7	7	"PGEN_00001253"	"Ambient"	50
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	12019367	4	8	"PGEN_00001253"	"Ambient"	33.3333333333333
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	12019375	8	8	"PGEN_00001253"	"Ambient"	50
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	12019379	4	11	"PGEN_00001253"	"Ambient"	26.6666666666667
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	12019392	4	14	"PGEN_00001253"	"Ambient"	22.2222222222222
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	12019408	4	15	"PGEN_00001253"	"Ambient"	21.0526315789474
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	12019431	5	14	"PGEN_00001253"	"Ambient"	26.3157894736842
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	12169229	2	41	"PGEN_00001257"	"Ambient"	4.65116279069767
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	12169253	1	45	"PGEN_00001257"	"Ambient"	2.17391304347826
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	12169274	2	41	"PGEN_00001257"	"Ambient"	4.65116279069767
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	13081418	1	43	"PGEN_00001285"	"Ambient"	2.27272727272727
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	13081447	0	48	"PGEN_00001285"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	13081491	0	26	"PGEN_00001285"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	13465267	37	16	"PGEN_00001291"	"Ambient"	69.811320754717
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	13465282	43	12	"PGEN_00001291"	"Ambient"	78.1818181818182
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	13465290	51	8	"PGEN_00001291"	"Ambient"	86.4406779661017
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	13466903	14	13	"PGEN_00001291"	"Ambient"	51.8518518518518
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	13467202	15	26	"PGEN_00001292"	"Ambient"	36.5853658536585
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	13467202	15	26	"PGEN_00001291"	"Ambient"	36.5853658536585
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	13467202	15	26	"PGEN_00001292"	"Ambient"	36.5853658536585
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	13467202	15	26	"PGEN_00001291"	"Ambient"	36.5853658536585
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	13467294	23	38	"PGEN_00001291"	"Ambient"	37.7049180327869
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	13467294	23	38	"PGEN_00001292"	"Ambient"	37.7049180327869
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	13467294	23	38	"PGEN_00001291"	"Ambient"	37.7049180327869
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	13467294	23	38	"PGEN_00001292"	"Ambient"	37.7049180327869
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	13594600	1	48	"PGEN_00001295"	"Ambient"	2.04081632653061
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	13594645	1	56	"PGEN_00001295"	"Ambient"	1.75438596491228
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	13594825	0	64	"PGEN_00001295"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	13594858	0	69	"PGEN_00001295"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	13594870	0	67	"PGEN_00001295"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	14140699	37	4	"PGEN_00001310"	"Ambient"	90.2439024390244
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	15946304	24	18	"PGEN_00001361"	"Ambient"	57.1428571428571
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	15946386	28	44	"PGEN_00001361"	"Ambient"	38.8888888888889
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	16698877	8	15	"PGEN_00001381"	"Ambient"	34.7826086956522
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	16698915	13	26	"PGEN_00001381"	"Ambient"	33.3333333333333
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	16698936	14	19	"PGEN_00001381"	"Ambient"	42.4242424242424
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	16698955	14	21	"PGEN_00001381"	"Ambient"	40
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	16699005	3	26	"PGEN_00001381"	"Ambient"	10.3448275862069
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	16947759	11	79	"PGEN_00001386"	"Ambient"	12.2222222222222
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	16947887	10	28	"PGEN_00001386"	"Ambient"	26.3157894736842
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	16953222	5	23	"PGEN_00001386"	"Ambient"	17.8571428571429
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	16953263	4	29	"PGEN_00001386"	"Ambient"	12.1212121212121
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	17304746	22	2	"PGEN_00001398"	"Ambient"	91.6666666666667
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	17407220	0	16	"PGEN_00001401"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	17407271	0	130	"PGEN_00001401"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	17407611	0	101	"PGEN_00001401"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	17407633	0	97	"PGEN_00001401"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	17407662	2	93	"PGEN_00001401"	"Ambient"	2.10526315789474
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	17407713	0	59	"PGEN_00001401"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	17407735	1	92	"PGEN_00001401"	"Ambient"	1.0752688172043
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	17407764	2	85	"PGEN_00001401"	"Ambient"	2.29885057471264
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	17407786	0	70	"PGEN_00001401"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	17461940	0	35	"PGEN_00001403"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	17461943	0	37	"PGEN_00001403"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	17461964	0	33	"PGEN_00001403"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	17462000	0	32	"PGEN_00001403"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	17462003	1	27	"PGEN_00001403"	"Ambient"	3.57142857142857
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	18071982	0	65	"PGEN_00001422"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	18071987	2	78	"PGEN_00001422"	"Ambient"	2.5
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	18080478	0	48	"PGEN_00001422"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	18080520	1	64	"PGEN_00001422"	"Ambient"	1.53846153846154
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	18080562	1	45	"PGEN_00001422"	"Ambient"	2.17391304347826
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	18080636	2	24	"PGEN_00001422"	"Ambient"	7.69230769230769
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	18080646	1	31	"PGEN_00001422"	"Ambient"	3.125
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	18080688	1	39	"PGEN_00001422"	"Ambient"	2.5
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	18080730	1	38	"PGEN_00001422"	"Ambient"	2.56410256410256
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	18080772	1	23	"PGEN_00001422"	"Ambient"	4.16666666666667
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	18207965	12	29	"PGEN_00001425"	"Ambient"	29.2682926829268
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	18208252	8	21	"PGEN_00001425"	"Ambient"	27.5862068965517
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	1827838	0	21	"PGEN_00000925"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	1827838	0	21	"PGEN_00000924"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	1827838	0	21	"PGEN_00000925"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	1827838	0	21	"PGEN_00000924"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	1827890	0	36	"PGEN_00000925"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	1827890	0	36	"PGEN_00000924"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	1827890	0	36	"PGEN_00000925"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	1827890	0	36	"PGEN_00000924"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	18334994	0	22	"PGEN_00001429"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	18334999	0	23	"PGEN_00001429"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	18335015	0	26	"PGEN_00001429"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	18335020	0	26	"PGEN_00001429"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	18335036	0	28	"PGEN_00001429"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	18335041	2	24	"PGEN_00001429"	"Ambient"	7.69230769230769
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	18335057	2	23	"PGEN_00001429"	"Ambient"	8
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	18335062	0	18	"PGEN_00001429"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	18434746	18	10	"PGEN_00001430"	"Ambient"	64.2857142857143
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	18434943	15	29	"PGEN_00001430"	"Ambient"	34.0909090909091
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	18510331	33	5	"PGEN_00001431"	"Ambient"	86.8421052631579
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	18510389	8	24	"PGEN_00001431"	"Ambient"	25
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	19775906	1	364	"PGEN_00001470"	"Ambient"	0.273972602739726
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	19775960	2	259	"PGEN_00001470"	"Ambient"	0.766283524904214
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	19775998	38	145	"PGEN_00001470"	"Ambient"	20.7650273224044
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	19788225	15	30	"PGEN_00001471"	"Ambient"	33.3333333333333
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	19788236	18	28	"PGEN_00001471"	"Ambient"	39.1304347826087
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	19788245	29	18	"PGEN_00001471"	"Ambient"	61.7021276595745
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	19788270	18	27	"PGEN_00001471"	"Ambient"	40
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	19788275	16	24	"PGEN_00001471"	"Ambient"	40
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	19922134	2	256	"PGEN_00001480"	"Ambient"	0.775193798449612
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	19922186	0	129	"PGEN_00001480"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	19922225	2	97	"PGEN_00001480"	"Ambient"	2.02020202020202
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	20351222	0	54	"PGEN_00001492"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	20351237	0	57	"PGEN_00001492"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	20351269	0	58	"PGEN_00001492"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	20351303	0	26	"PGEN_00001492"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	20360390	0	18	"PGEN_00001493"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	20360390	0	18	"PGEN_00001492"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	20360390	0	18	"PGEN_00001493"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	20360390	0	18	"PGEN_00001492"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	20360404	0	27	"PGEN_00001492"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	20360404	0	27	"PGEN_00001493"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	20360404	0	27	"PGEN_00001492"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	20360404	0	27	"PGEN_00001493"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	20360415	0	25	"PGEN_00001492"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	20360415	0	25	"PGEN_00001493"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	20360415	0	25	"PGEN_00001492"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	20360415	0	25	"PGEN_00001493"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	20360430	0	29	"PGEN_00001493"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	20360430	0	29	"PGEN_00001492"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	20360430	0	29	"PGEN_00001493"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	20360430	0	29	"PGEN_00001492"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	20769280	20	0	"PGEN_00001497"	"Ambient"	100
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	2230985	3	44	"PGEN_00000937"	"Ambient"	6.38297872340426
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	2231240	0	32	"PGEN_00000937"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	2231256	0	32	"PGEN_00000937"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25329319	0	15	"PGEN_00001636"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25329319	0	15	"PGEN_00001635"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25329319	0	15	"PGEN_00001636"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25329319	0	15	"PGEN_00001635"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25329323	0	16	"PGEN_00001635"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25329323	0	16	"PGEN_00001636"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25329323	0	16	"PGEN_00001635"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25329323	0	16	"PGEN_00001636"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25420153	3	35	"PGEN_00001637"	"Ambient"	7.89473684210526
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25420188	3	36	"PGEN_00001637"	"Ambient"	7.69230769230769
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25678378	0	21	"PGEN_00001644"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25678378	0	21	"PGEN_00001645"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25678378	0	21	"PGEN_00001644"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25678378	0	21	"PGEN_00001645"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25678393	3	17	"PGEN_00001645"	"Ambient"	15
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25678393	3	17	"PGEN_00001644"	"Ambient"	15
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25678393	3	17	"PGEN_00001645"	"Ambient"	15
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25678393	3	17	"PGEN_00001644"	"Ambient"	15
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25683520	1	67	"PGEN_00001648"	"Ambient"	1.47058823529412
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25683523	1	70	"PGEN_00001648"	"Ambient"	1.40845070422535
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25683553	0	63	"PGEN_00001648"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25683561	1	61	"PGEN_00001648"	"Ambient"	1.61290322580645
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25694319	1	98	"PGEN_00001648"	"Ambient"	1.01010101010101
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25694364	1	113	"PGEN_00001648"	"Ambient"	0.87719298245614
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25694743	0	33	"PGEN_00001648"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25743871	0	63	"PGEN_00001648"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25743888	9	51	"PGEN_00001648"	"Ambient"	15
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25743916	0	64	"PGEN_00001648"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25743933	6	47	"PGEN_00001648"	"Ambient"	11.3207547169811
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25744096	0	160	"PGEN_00001648"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25744113	30	108	"PGEN_00001648"	"Ambient"	21.7391304347826
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25754815	0	71	"PGEN_00001648"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25757947	0	23	"PGEN_00001648"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	25757971	0	25	"PGEN_00001648"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	2602945	2	16	"PGEN_00000946"	"Ambient"	11.1111111111111
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	2602950	6	12	"PGEN_00000946"	"Ambient"	33.3333333333333
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	26060075	0	45	"PGEN_00001659"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	26060091	0	53	"PGEN_00001659"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	26060137	0	48	"PGEN_00001659"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	26060140	0	43	"PGEN_00001659"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	26060318	1	39	"PGEN_00001659"	"Ambient"	2.5
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	26060369	0	57	"PGEN_00001659"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	26060385	0	58	"PGEN_00001659"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	3161733	5	38	"PGEN_00000964"	"Ambient"	11.6279069767442
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	3161768	15	22	"PGEN_00000964"	"Ambient"	40.5405405405405
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	3675515	2	115	"PGEN_00000981"	"Ambient"	1.70940170940171
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	3675543	0	83	"PGEN_00000981"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	3675550	0	85	"PGEN_00000981"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	3675583	1	62	"PGEN_00000981"	"Ambient"	1.58730158730159
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	3675611	0	68	"PGEN_00000981"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	3675618	0	94	"PGEN_00000981"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	3675651	2	140	"PGEN_00000981"	"Ambient"	1.40845070422535
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	3675679	0	113	"PGEN_00000981"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	3675686	0	128	"PGEN_00000981"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	4453445	0	27	"PGEN_00000998"	"Ambient"	0
"EPI_136"	"PGA_scaffold18__69_contigs__length_27737463"	4453535	26	30	"PGEN_00000998"	"Ambient"	46.4285714285714
