ID,scaffold,start,end,df_Initial.Treatment,df_Secondary.Treatment,df_Initial.Treatment.Secondary.Treatment,df_Residuals,sumsq_Initial.Treatment,sumsq_Secondary.Treatment,sumsq_Initial.Treatment.Secondary.Treatment,sumsq_Residuals,meansq_Initial.Treatment,meansq_Secondary.Treatment,meansq_Initial.Treatment.Secondary.Treatment,meansq_Residuals,statistic_Initial.Treatment,statistic_Secondary.Treatment,statistic_Initial.Treatment.Secondary.Treatment,statistic_Residuals,p.value_Initial.Treatment,p.value_Secondary.Treatment,p.value_Initial.Treatment.Secondary.Treatment,p.value_Residuals
Scaffold_03:22251507-22251836,Scaffold_03,22251507,22251836,2,1,2,18,0.0903533620520807,0.00714206475770544,0.0206725354172659,0.561875943351219,0.0451766810260403,0.00714206475770544,0.0103362677086329,0.0312153301861788,1.44725943171484,0.228799910656326,0.33112793127556,NA,0.261313092603352,0.638173301147678,0.722395931696316,NA
Scaffold_17:15937415-15937452,Scaffold_17,15937415,15937452,2,1,2,16,0.0012738703915597,0.145360158349474,0.0598626481295372,1.44584053589247,0.000636935195779851,0.145360158349474,0.0299313240647686,0.0903650334932797,0.0070484696475791,1.60858855168006,0.331226835289056,NA,0.992979393998669,0.222834692081362,0.722850061313347,NA
Scaffold_01:23469504-23469518,Scaffold_01,23469504,23469518,2,1,2,17,0.0594848031219851,0.000396140978506625,0.0346132745454232,0.899902303688544,0.0297424015609925,0.000396140978506625,0.0173066372727116,0.0529354296287379,0.561861909303288,0.00748347526949259,0.32693863815013,NA,0.580380256457852,0.932074076238375,0.72556271052749,NA
Scaffold_12:31798181-31798307,Scaffold_12,31798181,31798307,2,1,2,18,0.118896453901642,0.0158568751939104,0.0546769608835506,1.50991689433519,0.0594482269508209,0.0158568751939104,0.0273384804417753,0.0838842719075103,0.708693365263607,0.189032757075057,0.325907107734312,NA,0.505516717298029,0.66889060560905,0.726043793840346,NA
Scaffold_14:18490199-18490307,Scaffold_14,18490199,18490307,2,1,2,16,0.0652451310445153,0.0226453992614993,0.00953171426247412,0.233499832770866,0.0326225655222577,0.0226453992614993,0.00476585713123706,0.0145937395481791,2.2353808230275,1.5517201185302,0.326568602619176,NA,0.139279708384029,0.230815152416892,0.726091544770066,NA
Scaffold_11:28707595-28707625,Scaffold_11,28707595,28707625,2,1,2,18,0.333657901020853,0.00866436044137442,0.135541501477767,3.76207400472261,0.166828950510426,0.00866436044137442,0.0677707507388836,0.209004111373479,0.798208941508871,0.0414554545575025,0.324255586617533,NA,0.465438514845117,0.840945422507654,0.727201992338173,NA
Scaffold_12:1851823-1852061,Scaffold_12,1851823,1852061,2,1,2,16,0.0201337469179894,0.00330427514503058,0.0513458392853182,1.26883789487089,0.0100668734589947,0.00330427514503058,0.0256729196426591,0.0793023684294305,0.126942910512856,0.041666790166185,0.323734588904553,NA,0.8816622056029,0.840830037217776,0.728071624440789,NA
Scaffold_15:18343140-18343470,Scaffold_15,18343140,18343470,2,1,2,18,0.00217491472294867,0.0120820188855614,0.0176928091810134,0.494997324527508,0.00108745736147433,0.0120820188855614,0.00884640459050668,0.0274998513626393,0.0395441177893685,0.439348515969645,0.321689178383168,NA,0.961310811587287,0.515835904555855,0.729005869699428,NA
Scaffold_03:4273924-4274373,Scaffold_03,4273924,4274373,2,1,2,16,0.112299411301192,0.0541519482921655,0.0909379124360174,2.2943018003298,0.0561497056505962,0.0541519482921655,0.0454689562180087,0.143393862520613,0.391576770885328,0.377644812269293,0.317091369314866,NA,0.682293633908756,0.547506578405606,0.732736988981353,NA
Scaffold_02:40903824-40903930,Scaffold_02,40903824,40903930,2,1,2,15,0.0665478410641822,5.40930963575011e-06,0.033576023336877,0.799436972326263,0.0332739205320911,5.40930963575011e-06,0.0167880116684385,0.0532957981550842,0.624325400574133,0.00010149598698212,0.314996908754185,NA,0.548977635807283,0.992094601756192,0.734502699315695,NA
Scaffold_05:32954381-32954437,Scaffold_05,32954381,32954437,2,1,2,18,0.0373685933532175,0.129283042018709,0.0288262446620704,0.827270663900899,0.0186842966766088,0.129283042018709,0.0144131223310352,0.0459594813278277,0.406538458154786,2.81297869957531,0.313604982358848,NA,0.671914581693329,0.110784137957157,0.734720667378371,NA
Scaffold_14:22491294-22491393,Scaffold_14,22491294,22491393,2,1,2,18,0.0432991197751948,0.0224894797005006,0.0123142828200331,0.358797948521043,0.0216495598875974,0.0224894797005006,0.00615714141001654,0.0199332193622802,1.08610453204388,1.12824121842845,0.308888458914357,NA,0.358650467453241,0.30219479247972,0.738077805884533,NA
Scaffold_12:12917114-12917152,Scaffold_12,12917114,12917152,2,1,2,18,0.00221931953216953,0.000963217399577271,0.00137368385755911,0.0400727561168907,0.00110965976608476,0.000963217399577271,0.000686841928779555,0.00222626422871615,0.498440280255811,0.432660861704068,0.308517704197065,NA,0.615618859889838,0.519010351070479,0.738342424263164,NA
Scaffold_06:57563930-57564014,Scaffold_06,57563930,57564014,2,1,2,15,0.0512944275667654,0.000771838060330107,0.079655303552043,1.93225490462849,0.0256472137833827,0.000771838060330107,0.0398276517760215,0.128816993641899,0.199098061973717,0.00599174098470078,0.30918010621129,NA,0.821600304409578,0.939323389583958,0.738615948809078,NA
Scaffold_12:48132565-48132784,Scaffold_12,48132565,48132784,2,1,2,18,0.0108354847756039,0.0137128283445842,0.00989802751051782,0.292713120113723,0.00541774238780197,0.0137128283445842,0.00494901375525891,0.0162618400063179,0.333156788266095,0.843251952992812,0.304332950842965,NA,0.720983839438867,0.370610063690145,0.741336524894016,NA
Scaffold_08:34831102-34831351,Scaffold_08,34831102,34831351,2,1,2,16,0.011669873378991,0.0836344363230598,0.0622112159428592,1.63242764283349,0.00583493668949549,0.0836344363230598,0.0311056079714296,0.102026727677093,0.057190275747769,0.819730655164757,0.304877052117916,NA,0.944606515122316,0.378691134580076,0.741402825255803,NA
Scaffold_06:11136589-11137066,Scaffold_06,11136589,11137066,2,1,2,16,0.0531310756059422,0.0422107116953598,0.0760688323291077,2.00888080749428,0.0265655378029711,0.0422107116953598,0.0380344161645538,0.125555050468392,0.211584780571283,0.33619286152082,0.30293019693484,NA,0.811529005649143,0.570110508005383,0.742794708860821,NA
Scaffold_04:52454100-52454172,Scaffold_04,52454100,52454172,2,1,2,14,0.000878530064512924,0.000804004397712018,0.0445732087115202,1.02800472718238,0.000439265032256462,0.000804004397712018,0.0222866043557601,0.0734289090844554,0.00598218110187685,0.0109494258833027,0.3035126714211,NA,0.994038216005137,0.918146220333123,0.742957156620345,NA
Scaffold_16:10969707-10969858,Scaffold_16,10969707,10969858,2,1,2,18,0.246493349450426,0.12040488352546,0.0455477108955242,1.36126996101119,0.123246674725213,0.12040488352546,0.0227738554477621,0.0756261089450664,1.62968419828048,1.5921073450033,0.301137474417793,NA,0.223614172960148,0.223131600183569,0.743631903612169,NA
Scaffold_14:35958435-35958682,Scaffold_14,35958435,35958682,2,1,2,18,0.0452837407419011,0.002091035743565,0.00326315462800231,0.0979342675550411,0.0226418703709506,0.002091035743565,0.00163157731400116,0.00544079264194673,4.1615021672374,0.384325571874179,0.299878606183634,NA,0.0326913946441819,0.543066431229521,0.744538342815265,NA
Scaffold_02:3272141-3272346,Scaffold_02,3272141,3272346,2,1,2,18,0.0828582097672913,0.0824092176635175,0.0159719168646637,0.480466436441299,0.0414291048836457,0.0824092176635175,0.00798595843233183,0.0266925798022944,1.55208320778663,3.08734555722613,0.299182712629574,NA,0.23885741096762,0.0958996082621294,0.745039942914193,NA
Scaffold_09:19259508-19259678,Scaffold_09,19259508,19259678,2,1,2,18,0.00727471339014034,0.000428825977279176,0.00325616192824278,0.0984419795534713,0.00363735669507017,0.000428825977279176,0.00162808096412139,0.00546899886408174,0.665086387009314,0.0784103248028699,0.297692686464792,NA,0.52641823389576,0.782655960157835,0.746115217011803,NA
Scaffold_03:38276072-38276313,Scaffold_03,38276072,38276313,2,1,2,16,0.0368577330115647,0.0147653592962374,0.0217041055157338,0.584326580352786,0.0184288665057824,0.0147653592962374,0.0108520527578669,0.0365204112720491,0.504618263154306,0.404304299484657,0.297150343599019,NA,0.613029393000093,0.533864847766571,0.746944303706156,NA
Scaffold_01:17807444-17807592,Scaffold_01,17807444,17807592,2,1,2,18,0.129546701331783,1.45765057689911e-05,0.0258772567662445,0.786663944414614,0.0647733506658917,1.45765057689911e-05,0.0129386283831222,0.0437035524674785,1.48210722032475,0.000333531370930042,0.29605438580194,NA,0.253597638625202,0.985630086724401,0.747299483744226,NA
Scaffold_12:48130661-48130829,Scaffold_12,48130661,48130829,2,1,2,13,0.0147273272153327,0.00154702001061931,0.0114334241920245,0.249859254132451,0.00736366360766633,0.00154702001061931,0.00571671209601226,0.0192199426255732,0.383126201316989,0.0804903552917434,0.297436480814769,NA,0.689175068053735,0.781102054177311,0.747641312646114,NA
Scaffold_01:79814749-79814913,Scaffold_01,79814749,79814913,2,1,2,18,0.00409634104904033,0.000196004751561275,0.0048665329288565,0.150326552124475,0.00204817052452016,0.000196004751561275,0.00243326646442825,0.00835147511802641,0.24524655771281,0.0234694768039487,0.291357685922588,NA,0.785083962705709,0.879946868690259,0.750706146150757,NA
Scaffold_08:60918080-60918147,Scaffold_08,60918080,60918147,2,1,2,16,0.0538350319437444,0.035891997989233,0.0287275297727204,0.787701199939098,0.0269175159718722,0.035891997989233,0.0143637648863602,0.0492313249961936,0.546755870859729,0.729047978944464,0.291760680572191,NA,0.589263450079853,0.405794456214752,0.7508372753873,NA
Scaffold_05:21524721-21524858,Scaffold_05,21524721,21524858,2,1,2,16,0.0172068682272237,0.0152508231963609,0.107466806697658,2.953318882694,0.00860343411361187,0.0152508231963609,0.053733403348829,0.184582430168375,0.046610254864257,0.0826233741881564,0.291107898513492,NA,0.95458842714641,0.777462834126003,0.751310329838463,NA
Scaffold_09:6762274-6762550,Scaffold_09,6762274,6762550,2,1,2,18,0.00593467475658684,0.00536677954568599,0.00211683470432461,0.0655853068612798,0.00296733737829342,0.00536677954568599,0.0010584173521623,0.00364362815895999,0.814390834859613,1.47292185468724,0.290484458343963,NA,0.458577187402228,0.240570521449505,0.75134142566127,NA
Scaffold_08:7630499-7630917,Scaffold_08,7630499,7630917,2,1,2,18,0.159495671226721,0.000740113030467379,0.121021159125399,3.75697236880236,0.0797478356133607,0.000740113030467379,0.0605105795626994,0.208720687155687,0.382079211697287,0.00354594956807191,0.289911749464316,NA,0.687845225493351,0.953171880012073,0.751758399942719,NA
Scaffold_12:9889012-9889280,Scaffold_12,9889012,9889280,2,1,2,16,0.0515774002943483,0.0370315733730299,0.0242572807193493,0.668521948872862,0.0257887001471741,0.0370315733730299,0.0121286403596747,0.0417826218045539,0.617211152229883,0.886291280289975,0.290279542925972,NA,0.551805490330731,0.360482278468242,0.751911100701773,NA
Scaffold_09:25020980-25021021,Scaffold_09,25020980,25021021,2,1,2,17,0.0725399121718326,1.93300618864066e-06,0.0170033915123343,0.498731799622772,0.0362699560859163,1.93300618864066e-06,0.00850169575616716,0.0293371646836925,1.23631429543284,6.58893321655979e-05,0.289792686097337,NA,0.315287605202831,0.993617959599431,0.752042693668927,NA
Scaffold_06:28105539-28106001,Scaffold_06,28105539,28106001,2,1,2,18,0.0534300440076114,0.020493492170241,0.00765889440129124,0.238532968231359,0.0267150220038057,0.020493492170241,0.00382944720064562,0.0132518315684088,2.01594940789105,1.54646488407653,0.288974937605959,NA,0.162175479485541,0.229611356884071,0.752441022430258,NA
Scaffold_04:30630672-30630959,Scaffold_04,30630672,30630959,2,1,2,17,0.245362267630462,0.058169999623003,0.0323867195801038,0.953369441526309,0.122681133815231,0.058169999623003,0.0161933597900519,0.0560805553839006,2.18758771155911,1.03725790917724,0.288751772859593,NA,0.142752422533063,0.322736303469653,0.752800122180035,NA
Scaffold_02:58581094-58581150,Scaffold_02,58581094,58581150,2,1,2,18,0.012233707828699,0.0119876018420273,0.00690034426868246,0.215516510880681,0.00611685391434949,0.0119876018420273,0.00345017213434123,0.0119731394933712,0.510881370565843,1.00120789945395,0.288159353380238,NA,0.608409101500975,0.330280760475695,0.753035871351504,NA
Scaffold_14:33824738-33824941,Scaffold_14,33824738,33824941,2,1,2,18,0.0284778303177386,0.00195725337155982,0.0124726463887899,0.39124742894545,0.0142389151588693,0.00195725337155982,0.00623632319439496,0.0217359682747472,0.65508538560999,0.090046753234994,0.286912601065962,NA,0.531346122014249,0.767555651387935,0.753946204217112,NA
Scaffold_12:31798329-31798433,Scaffold_12,31798329,31798433,2,1,2,17,0.297131231170244,0.274447011460042,0.0741805253116293,2.19839038371608,0.148565615585122,0.274447011460042,0.0370902626558146,0.129317081395063,1.1488475766883,2.12227965941797,0.286816422515011,NA,0.34042353607867,0.163393251771319,0.75421066209718,NA
Scaffold_18:4791377-4791445,Scaffold_18,4791377,4791445,2,1,2,18,0.0176518825674286,0.00162913179874964,0.00358834519949687,0.112979710304363,0.00882594128371428,0.00162913179874964,0.00179417259974843,0.00627665057246459,1.40615463324234,0.25955432438705,0.285848730789538,NA,0.270751024583963,0.61661563784486,0.754723970251892,NA
Scaffold_11:44223308-44223438,Scaffold_11,44223308,44223438,2,1,2,18,0.0736610102741052,0.00158938589604387,0.0411015487589346,1.30979034027825,0.0368305051370526,0.00158938589604387,0.0205507743794673,0.0727661300154584,0.506149016434272,0.0218423859521762,0.282422252978158,NA,0.611140441570279,0.884150102729876,0.75723503892763,NA
Scaffold_05:46425004-46425056,Scaffold_05,46425004,46425056,2,1,2,17,0.0200044902556832,0.264229980055768,0.0232079086032901,0.698697022631342,0.0100022451278416,0.264229980055768,0.011603954301645,0.0410998248606672,0.243364665463911,6.42898068182859,0.282335857658364,NA,0.786670446591919,0.021334689995557,0.757487578207444,NA
Scaffold_16:23135976-23136104,Scaffold_16,23135976,23136104,2,1,2,15,0.0821146489465176,0.172812017071734,0.155792669997563,4.14718718338422,0.0410573244732588,0.172812017071734,0.0778963349987817,0.276479145558948,0.148500619785462,0.625045396181207,0.281743980513617,NA,0.863251176324125,0.441499742264791,0.758372257429332,NA
Scaffold_15:37693940-37694144,Scaffold_15,37693940,37694144,2,1,2,14,0.742140131888444,0.00442588466892065,0.0913891396734057,2.27086139539374,0.371070065944222,0.00442588466892065,0.0456945698367028,0.162204385385267,2.28766975111591,0.0272858508628377,0.281709830028142,NA,0.138146195434584,0.871160399469179,0.758669630050601,NA
Scaffold_01:81511334-81511426,Scaffold_01,81511334,81511426,2,1,2,14,0.211443866332506,0.218780826878964,0.0208346385295389,0.518266117620783,0.105721933166253,0.218780826878964,0.0104173192647695,0.0370190084014845,2.85588236237072,5.90995913521527,0.281404600355305,NA,0.0911628096314097,0.0290847515920839,0.758892277099329,NA
Scaffold_10:25334738-25334850,Scaffold_10,25334738,25334850,2,1,2,17,0.264057904795842,0.589907035417746,0.117626110431184,3.57832120750447,0.132028952397921,0.589907035417746,0.0588130552155918,0.210489482794381,0.627247265018437,2.80254874298876,0.279410897090017,NA,0.545974591085249,0.11241220437038,0.759635367742716,NA
Scaffold_02:50890773-50890810,Scaffold_02,50890773,50890810,2,1,2,18,0.0515102523052916,0.0826667844520399,0.0531910940941529,1.71584175353301,0.0257551261526458,0.0826667844520399,0.0265955470470765,0.0953245418629451,0.270183581786061,0.867214075582926,0.278999998608069,NA,0.766280143778994,0.364050578586381,0.75975228170127,NA
Scaffold_06:11138376-11138417,Scaffold_06,11138376,11138417,2,1,2,17,0.352750709858029,0.0623131729067347,0.0884598171904529,2.69286674134931,0.176375354929014,0.0623131729067347,0.0442299085952264,0.158403925961724,1.11345317900538,0.393381493093749,0.279222300373501,NA,0.351225336326057,0.538860607880865,0.759774087132598,NA
Scaffold_07:33674045-33674155,Scaffold_07,33674045,33674155,2,1,2,18,0.0254811904213647,0.0216707762056568,0.00872686622874049,0.282542366756196,0.0127405952106824,0.0216707762056568,0.00436343311437024,0.015696798153122,0.811668410741992,1.38058577260526,0.277982367601662,NA,0.459723623711832,0.255311126129444,0.760502593637648,NA
Scaffold_11:28707633-28707691,Scaffold_11,28707633,28707691,2,1,2,18,0.228827759348969,0.0330187960944521,0.104387468020373,3.38170861443333,0.114413879674485,0.0330187960944521,0.0521937340101867,0.187872700801852,0.608996832355949,0.175750899164838,0.277814359337044,NA,0.55472805808797,0.680011090528005,0.760626547377495,NA
Scaffold_06:36978272-36978449,Scaffold_06,36978272,36978449,2,1,2,18,0.350434660114985,0.0435269593463871,0.0815772226916874,2.64691030205159,0.175217330057493,0.0435269593463871,0.0407886113458437,0.147050572336199,1.19154469971661,0.295999931553289,0.27737812031489,NA,0.326604724258165,0.593077009016412,0.760948502195497,NA
Scaffold_02:6971658-6971963,Scaffold_02,6971658,6971963,2,1,2,18,0.0460972513749943,0.0216944113966594,0.0123475682793756,0.401078024789922,0.0230486256874972,0.0216944113966594,0.0061737841396878,0.022282112488329,1.03440038279897,0.973624534389303,0.277073555881271,NA,0.37562955216149,0.336856775775849,0.76117336778085,NA
Scaffold_04:33363668-33363812,Scaffold_04,33363668,33363812,2,1,2,18,0.0651577499319291,0.000367880000379179,0.0124215677706101,0.403564455839108,0.0325788749659646,0.000367880000379179,0.00621078388530503,0.0224202475466171,1.45310059125017,0.0164083826288834,0.277016739997688,NA,0.260001837869886,0.899493927941249,0.761215324175134,NA
Scaffold_14:41224984-41225310,Scaffold_14,41224984,41225310,2,1,2,18,0.0134423682926794,0.020549278899387,0.00770652357027915,0.251467786756952,0.00672118414633969,0.020549278899387,0.00385326178513958,0.0139704325976084,0.481100645909152,1.47091213932092,0.275815495205153,NA,0.625826247242182,0.240879394706923,0.762103000072242,NA
Scaffold_14:35697357-35697577,Scaffold_14,35697357,35697577,2,1,2,17,0.057884741363697,0.0100381012714883,0.00576950090882127,0.178714518928237,0.0289423706818485,0.0100381012714883,0.00288475045441064,0.0105126187604845,2.75310760727278,0.954862104314109,0.274408358196533,NA,0.0920968673826026,0.342186391752945,0.763324509993269,NA
Scaffold_08:45086598-45086735,Scaffold_08,45086598,45086735,2,1,2,15,0.47639752154805,0.00634323713804805,0.0930165903351927,2.54450043889072,0.238198760774025,0.00634323713804805,0.0465082951675964,0.169633362592715,1.40419760083359,0.0373938065077327,0.274169505672428,NA,0.276056867827357,0.849259586620142,0.763931526598409,NA
Scaffold_11:23752367-23752596,Scaffold_11,23752367,23752596,2,1,2,18,0.147795604987195,0.00711500576563787,0.0206892913372521,0.682577053250247,0.0738978024935975,0.00711500576563787,0.0103446456686261,0.0379209474027915,1.94873302369438,0.187627320859449,0.27279502167355,NA,0.17135934413524,0.670044830531105,0.764340105628173,NA
Scaffold_03:56265011-56265157,Scaffold_03,56265011,56265157,2,1,2,15,0.051048652991211,0.0830289510448816,0.0418480104693125,1.15253109749012,0.0255243264956055,0.0830289510448816,0.0209240052346563,0.0768354064993415,0.332194852067637,1.08060794922186,0.272322438156628,NA,0.722492510547004,0.315028558619782,0.765294172777478,NA
Scaffold_11:14397082-14397110,Scaffold_11,14397082,14397110,2,1,2,16,0.00147939505332477,0.0264232181403491,0.0312185652144967,0.921189335133112,0.000739697526662383,0.0264232181403491,0.0156092826072483,0.0575743334458195,0.0128476958809862,0.458940930079803,0.271115298658863,NA,0.987244657370937,0.507797599221724,0.76596212751449,NA
Scaffold_01:11669157-11669309,Scaffold_01,11669157,11669309,2,1,2,16,0.143632884920451,0.00155714868789022,0.0547497332127558,1.61568948552297,0.0718164424602254,0.00155714868789022,0.0273748666063779,0.100980592845185,0.711190541041169,0.0154202767483996,0.271090373259609,NA,0.505940901361531,0.902720705718546,0.765980593871261,NA
Scaffold_08:5739449-5739787,Scaffold_08,5739449,5739787,2,1,2,17,0.126033972123475,0.0229321206905499,0.157094936061236,4.93932715639308,0.0630169860617377,0.0229321206905499,0.0785474680306178,0.290548656258417,0.216889614542529,0.0789269549061479,0.270341873344467,NA,0.807212213534404,0.782147460597655,0.766338112686739,NA
Scaffold_14:1905488-1905522,Scaffold_14,1905488,1905522,2,1,2,17,0.00625369902690832,0.128646327522367,0.0250554300710721,0.789323388365755,0.00312684951345416,0.128646327522367,0.0125277150355361,0.0464307875509268,0.0673443135123335,2.77071172616367,0.269814829692373,NA,0.935121385084315,0.114324796999906,0.766729668242795,NA
Scaffold_05:1887385-1887490,Scaffold_05,1887385,1887490,2,1,2,18,0.0127776583222138,0.0142515162187356,0.0221176375892861,0.738640240314081,0.00638882916110691,0.0142515162187356,0.011058818794643,0.0410355689063378,0.155690035044699,0.34729666478523,0.269493492825319,NA,0.85696454366529,0.562971702062892,0.766793724235696,NA
Scaffold_11:32765-32876,Scaffold_11,32765,32876,2,1,2,18,0.134060679252625,0.00343820756019012,0.0252852542813033,0.846068632142149,0.0670303396263123,0.00343820756019012,0.0126426271406516,0.0470038128967861,1.4260617489373,0.0731474182262608,0.268970246486452,NA,0.266133748076252,0.789884808538479,0.767183391423613,NA
Scaffold_06:16954983-16955080,Scaffold_06,16954983,16955080,2,1,2,13,0.219193251810416,0.0421818670447571,0.0735307836348864,1.77041435514653,0.109596625905208,0.0421818670447571,0.0367653918174432,0.136185719626656,0.804758576785141,0.309737813629768,0.269965102936145,NA,0.468272530854805,0.587294136809983,0.767582426070663,NA
Scaffold_11:28906814-28906975,Scaffold_11,28906814,28906975,2,1,2,18,0.26306338733859,0.074366360706332,0.0381888097438808,1.2859538002437,0.131531693669295,0.074366360706332,0.0190944048719404,0.0714418777913169,1.84110073441101,1.04093513504163,0.267271878375251,NA,0.187293267429186,0.32112192094955,0.768449701340394,NA
Scaffold_05:34333310-34333511,Scaffold_05,34333310,34333511,2,1,2,18,0.157632616672507,0.00604323420948864,0.0140163482679292,0.473271172730718,0.0788163083362533,0.00604323420948864,0.00700817413396461,0.0262928429294844,2.99763355935428,0.229843316133451,0.266543034268301,NA,0.0752180803636476,0.637413182792531,0.768993842394528,NA
Scaffold_01:75697900-75698072,Scaffold_01,75697900,75698072,2,1,2,18,0.0152454525641019,0.075417823679343,0.0250756651321342,0.848107936738695,0.00762272628205096,0.075417823679343,0.0125378325660671,0.0471171075965941,0.161782559899793,1.60064629444263,0.266099368267958,NA,0.851849283384526,0.221945454516338,0.769325284550559,NA
Scaffold_03:21695844-21696104,Scaffold_03,21695844,21696104,2,1,2,18,0.214206753832057,0.235710383958432,0.0672508654827806,2.29192553941001,0.107103376916029,0.235710383958432,0.0336254327413903,0.127329196633889,0.841153323412413,1.85118880971324,0.264082658418664,NA,0.447474820132025,0.190440194945286,0.770833876234728,NA
Scaffold_09:32891034-32891177,Scaffold_09,32891034,32891177,2,1,2,18,0.54583399744388,0.0293966840543939,0.181568192436342,6.20807072367026,0.27291699872194,0.0293966840543939,0.0907840962181712,0.344892817981681,0.791309602557267,0.0852342598098268,0.263224084367547,NA,0.468398543371512,0.773663709396295,0.771477126402359,NA
Scaffold_05:29825957-29826283,Scaffold_05,29825957,29826283,2,1,2,16,0.0377920519691742,0.0363025047002075,0.0170105588766689,0.518995333516007,0.0188960259845871,0.0363025047002075,0.00850527943833447,0.0324372083447504,0.582541684344584,1.11916242342361,0.262207504047152,NA,0.569891952884301,0.305810195276429,0.772593609946263,NA
Scaffold_04:20251632-20252024,Scaffold_04,20251632,20252024,2,1,2,18,0.536377246517852,0.128117040153936,0.06525396197976,2.24561697904031,0.268188623258926,0.128117040153936,0.03262698098988,0.124756498835573,2.14969661510295,1.02693680369142,0.261525301642858,NA,0.145483966091426,0.324308193872702,0.772751625525351,NA
Scaffold_03:51729440-51730244,Scaffold_03,51729440,51730244,2,1,2,18,0.00905155140867147,0.437687405501435,0.108492324802334,3.74618045731704,0.00452577570433573,0.437687405501435,0.054246162401167,0.208121136517614,0.0217458725243542,2.10304158830304,0.260647060211379,NA,0.978514529518248,0.16420868664872,0.773411436868184,NA
Scaffold_11:34763748-34763989,Scaffold_11,34763748,34763989,2,1,2,18,0.0848703824171506,0.220650746692632,0.0219895430700746,0.760845082068955,0.0424351912085753,0.220650746692632,0.0109947715350373,0.0422691712260531,1.00392768482813,5.22013420875002,0.260113250771772,NA,0.386053675592484,0.0346802379299082,0.773812786800506,NA
Scaffold_10:14917445-14917540,Scaffold_10,14917445,14917540,2,1,2,18,0.0722432006995212,0.11791443335818,0.033243827748875,1.15275642443941,0.0361216003497606,0.11791443335818,0.0166219138744375,0.0640420235799675,0.564029653195711,1.8412040526943,0.259546980955125,NA,0.578647870502293,0.191583693826337,0.774238795359783,NA
Scaffold_15:7011553-7011613,Scaffold_15,7011553,7011613,2,1,2,18,0.00170256928302245,0.0678853975454425,0.0148905132186809,0.520410571745165,0.000851284641511227,0.0678853975454425,0.00744525660934046,0.028911698430287,0.0294442972129043,2.34802523653636,0.257517095624553,NA,0.971031629381633,0.14282911015809,0.775768034333168,NA
Scaffold_09:30976223-30976278,Scaffold_09,30976223,30976278,2,1,2,17,0.0104210163163232,0.0164048343654792,0.00521555580036875,0.172764556323196,0.00521050815816158,0.0164048343654792,0.00260777790018438,0.010162620960188,0.512713027335539,1.61423263051382,0.256604857191893,NA,0.607839268163738,0.221010979848009,0.776617141026676,NA
Scaffold_01:76917331-76917400,Scaffold_01,76917331,76917400,2,1,2,15,0.00351961882687957,0.0548018554829164,0.033650177744176,0.985030222326129,0.00175980941343979,0.0548018554829164,0.016825088872088,0.0656686814884086,0.0267983058826972,0.83452041735587,0.256211766259657,NA,0.973604083577646,0.375418976815022,0.777297087230812,NA
Scaffold_03:1472880-1472953,Scaffold_03,1472880,1472953,2,1,2,18,0.0928440278120611,0.0502703615812002,0.0114178695875152,0.402902770838925,0.0464220139060306,0.0502703615812002,0.00570893479375761,0.0223834872688292,2.07394019298669,2.24586816957721,0.255051177914881,NA,0.154690278644697,0.151304942317709,0.777630280289907,NA
Scaffold_05:13866743-13866911,Scaffold_05,13866743,13866911,2,1,2,16,0.0932557942786687,0.00148405669349807,0.0193007802841919,0.607840995393205,0.0466278971393344,0.00148405669349807,0.00965039014209593,0.0379900622120753,1.22737090766104,0.0390643396479186,0.254024067879218,NA,0.319224394169669,0.845810414982028,0.778742807864756,NA
Scaffold_10:51521255-51521432,Scaffold_10,51521255,51521432,2,1,2,15,0.0200853375244625,0.0707261639175264,0.103327011646632,3.04886313405181,0.0100426687622313,0.0707261639175264,0.0516635058233158,0.203257542270121,0.0494085909436264,0.347963293896047,0.254177558413341,NA,0.951946393677119,0.564049269309903,0.778827745299008,NA
Scaffold_14:17693996-17694204,Scaffold_14,17693996,17694204,2,1,2,18,0.0185140685395196,0.0297549414200096,0.025456130158174,0.904609075995403,0.00925703426975978,0.0297549414200096,0.012728065079087,0.0502560597775224,0.184197374619888,0.592066738851616,0.253264285648987,NA,0.833319815487214,0.451600967103233,0.778982834132168,NA
Scaffold_02:60134513-60134700,Scaffold_02,60134513,60134700,2,1,2,18,0.00609964274347369,0.00935072282878758,0.00562132209509884,0.200008540434668,0.00304982137173684,0.00935072282878758,0.00281066104754942,0.0111115855797038,0.27447220289673,0.84152911946855,0.25294869282052,NA,0.763097006346352,0.371088324458696,0.779221987565338,NA
Scaffold_14:1848564-1848889,Scaffold_14,1848564,1848889,2,1,2,18,0.178406491092175,0.112974884351061,0.0506393855438093,1.80473024202347,0.0892032455460875,0.112974884351061,0.0253196927719047,0.100262791223526,0.889694416617803,1.12678774421106,0.252533292390164,NA,0.428091626193099,0.30249717750571,0.77953689867848,NA
Scaffold_07:39279988-39280293,Scaffold_07,39279988,39280293,2,1,2,17,0.0653145161308718,0.255385890189877,0.0822943262369622,2.77467958673137,0.0326572580654359,0.255385890189877,0.0411471631184811,0.163216446278316,0.200085584572457,1.56470684182398,0.252101819741358,NA,0.820561066635945,0.227919863090391,0.780020103442649,NA
